PV,TC,LAL,LAH-1,LAH-2,V-6,RV-4,"RV-1,2,3",Output
Fail,Fail,Fail,Medium,Normal ,Medium,Normal ,Medium,Emergency
Fail,Fail,Fail,Medium,Normal ,Medium,Normal ,Fail,Emergency
Fail,Fail,Fail,Medium,Normal ,Fail,Medium,Normal ,Emergency
Fail,Fail,Fail,Medium,Normal ,Fail,Medium,Medium,Emergency
Fail,Fail,Fail,Medium,Normal ,Fail,Medium,Fail,Emergency
Fail,Fail,Fail,Medium,Normal ,Fail,Fail,Normal ,Emergency
Fail,Fail,Fail,Medium,Normal ,Fail,Fail,Medium,Emergency
Fail,Fail,Fail,Medium,Normal ,Fail,Fail,Fail,Emergency
Fail,Fail,Fail,Fail,Medium,Normal ,Normal ,Normal ,Emergency
Fail,Fail,Fail,Fail,Medium,Normal ,Normal ,Medium,Emergency
Fail,Fail,Fail,Fail,Medium,Normal ,Normal ,Fail,Emergency
Fail,Fail,Fail,Fail,Medium,Normal ,Medium,Normal ,Emergency
Fail,Fail,Fail,Fail,Medium,Normal ,Medium,Medium,Emergency
Fail,Fail,Fail,Fail,Medium,Normal ,Medium,Fail,Emergency
Fail,Fail,Fail,Fail,Medium,Medium,Fail,Normal ,Emergency
Fail,Fail,Fail,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Fail,Fail,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Fail,Fail,Fail,Fail,Medium,Normal ,Normal ,Emergency
Fail,Fail,Fail,Fail,Fail,Medium,Normal ,Medium,Emergency
Fail,Fail,Fail,Fail,Fail,Medium,Normal ,Fail,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Medium,Normal ,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Fail,Normal ,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Low ,Normal,Normal ,Normal ,Normal ,Normal ,Normal ,High risk
Fail,Low ,Normal ,Normal ,Normal ,Normal ,Normal ,Medium,High risk
Fail,Low ,Normal ,Normal ,Normal ,Normal ,Normal ,Fail,High risk
Fail,Low ,Normal ,Normal ,Normal ,Normal ,Medium,Normal ,High risk
Fail,Low ,Normal ,Normal ,Normal ,Normal ,Medium,Medium,High risk
Fail,Low ,Normal ,Normal ,Normal ,Normal ,Medium,Fail,High risk
Fail,Low ,Normal ,Normal ,Normal ,Medium,Fail,Normal ,High risk
Fail,Low ,Normal ,Normal ,Normal ,Medium,Fail,Medium,High risk
Fail,Low ,Normal ,Normal ,Normal ,Medium,Fail,Fail,High risk
Fail,Low ,Normal ,Normal ,Medium,Medium,Normal ,Normal ,High risk
Fail,Low ,Normal ,Normal ,Medium,Medium,Normal ,Medium,High risk
Fail,Low ,Normal ,Normal ,Medium,Medium,Normal ,Fail,High risk
Fail,Low ,Normal ,Normal ,Medium,Fail,Medium,Normal ,High risk
Fail,Low ,Normal ,Normal ,Medium,Fail,Medium,Medium,High risk
Fail,Low ,Normal ,Normal ,Medium,Fail,Medium,Fail,High risk
Fail,Low ,Normal ,Normal ,Medium,Fail,Fail,Normal ,High risk
Fail,Low ,Normal ,Normal ,Medium,Fail,Fail,Medium,High risk
Fail,Low ,Normal ,Normal ,Medium,Fail,Fail,Fail,High risk
Fail,Low ,Normal ,Medium,Fail,Normal ,Normal ,Normal ,High risk
Fail,Low ,Normal ,Medium,Fail,Normal ,Normal ,Medium,High risk
Fail,Low ,Normal ,Medium,Fail,Normal ,Normal ,Fail,High risk
Fail,Low ,Normal ,Medium,Fail,Normal ,Medium,Normal,High risk
Fail,Low ,Normal ,Medium,Fail,Normal ,Medium,Medium,High risk
Fail,Low ,Normal ,Medium,Fail,Normal,Medium,Fail,High risk
Fail,Low,Normal,Medium,Fail,Medium,Fail,Normal,High risk
Fail,Low,Normal,Medium,Fail,Medium,Fail,Medium,High risk
Fail,Low,Normal,Medium,Fail,Medium,Fail,Fail,High risk
Fail,Low Normal,Medium,Normal,Medium,Normal,Normal,High risk
Fail,Low,Normal,Medium,Normal,Medium,Normal,Medium,High risk
Fail,Low,Normal,Medium,Normal,Medium,Normal,Fail,High risk
Fail,Low,Normal,Medium,Normal,Fail,Medium,Normal,Eergency
Fail,Low,Normal,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Low,Normal,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Low,Normal,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Low,Normal,Fail,Medium,Normal,Normal,Normal,Emergency
Fail,Low,Normal,Fail,Medium,Normal,Normal,Medium,Emergency
Fail,Low,Normal,Fail,Medium,Normal,Normal,Fail,Emergency
Fail,Low,Normal,Fail,Medium,Normal,Medium,Normal,Emergency
Fail,Low,Normal,Fail,Medium,Normal,Medium,Medium,Emergency
Fail,Low,Normal,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Low,Normal,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Low,Normal,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Low,Normal,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Low,Normal,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Low,Normal,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Low,Normal,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Low,Normal,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Low,Normal,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Low,Normal,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Low,Normal,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Low,Normal,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Low,Normal,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Low,Medium,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Low,Medium,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Low,Medium,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Low,Medium,Normal,Normal,Normal,Medium,Normal ,High risk
Fail,Low,Medium,Normal,Normal,Normal,Medium,Medium,High risk
Fail,Low,Medium,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Low,Medium,Normal,Normal,Medium,Fail,Normal,High risk
Fail,Low,Medium,Normal,Normal,Medium,Fail,Medium,High risk
Fail,Low,Medium,Normal,Normal,Medium,Fail,Fail,High risk
Fail,Low,Medium,Normal,Medium,Medium,Normal,Normal,High risk
Fail,Low,Medium,Normal,Medium,Medium,Normal,Medium,High risk
Fail,Low,Medium,Normal,Medium,Medium,Normal,Fail,High risk
Fail,Low,Medium,Normal,Medium,Fail,Medium,Normal,High risk
Fail,Low,Medium,Normal,Medium,Fail,Medium,Medium,High risk
Fail,Low,Medium,Normal,Medium,Fail,Medium,Fail,High risk
Fail,Low,Medium,Normal,Medium,Fail,Fail,Normal,High risk
Fail,Low,Medium,Normal,Medium,Fail,Fail,Medium,High risk
Fail,Low,Medium,Normal,Medium,Fail,Fail,Fail,High risk
Fail,Low,Medium,Medium,Fail,Normal,Normal,Normal,High risk
Fail,Low,Medium,Medium,Fail,Normal,Normal,Medium,High risk
Fail,Low,Medium,Medium,Fail,Normal,Normal,Fail,High risk
Fail,Low,Medium,Medium,Fail,Normal,Medium,Normal,High risk
Fail,Low,Medium,Medium,Fail,Normal,Medium,Medium,High risk
Fail,Low,Medium,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Low,Medium,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Low,Medium,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Low,Medium,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Low,Medium,Medium,Normal,Medium,Normal,Normal,Emergency
Fail,Low,Medium,Medium,Normal,Medium,Normal,Medium,Emergency
Fail,Low,Medium,Medium,Normal,Medium,Normal,Fail,Emergency
Fail,Low,Medium,Medium,Normal,Fail,Medium,Normal,Emergency
Fail,Low,Medium,Medium,Normal,Fail,Medium,Medium,Emergency
Fail,Low,Medium,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Low,Medium,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Low,Medium,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Low,Medium,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Low,Medium,Fail,Medium,Normal,Normal,Normal,Emergency
Fail,Low,Medium,Fail,Medium,Normal,Normal,Medium,Emergency
Fail,Low,Medium,Fail,Medium,Normal,Normal,Fail,Emergency
Fail,Low,Medium,Fail,Medium,Normal,Medium,Normal,Emergency
Fail,Low,Medium,Fail,Medium,Normal,Medium,Medium,Emergency
Fail,Low,Medium,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Low,Medium,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Low,Medium,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Low,Medium,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Low,Medium,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Low,Medium,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Low,Medium,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Low,Medium,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Low,Medium,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Low,Medium,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Low,Medium,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Low,Medium,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Low,Medium,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Low,Fail,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Low,Fail,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Low,Fail,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Low,Fail,Normal,Normal,Normal,Medium,Normal,High risk
Fail,Low,Fail,Normal,Normal ,Normal,Medium,Medium,High risk
Fail,Low,Fail,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Low,Fail,Normal,Normal ,Medium,Fail,Normal,Emergency
Fail,Low,Fail,Normal,Normal,Medium,Fail,Medium,Emergency
Fail,Low,Fail,Normal,Normal Medium,Fail,Fail,Emergency
Fail,Low,Fail,Normal,Medium,Medium,Normal,Normal,Emergency
Fail,Low,Fail,Normal,Medium,Medium,Normal,Medium,Emergency
Fail,Low,Fail,Normal,Medium,Medium,Normal,Fail,Emergency
Fail,Low,Fail,Normal,Medium,Fail,Medium,Normal,Emergency
Fail,Low,Fail,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Low,Fail,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Low,Fail,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Low,Fail,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Low,Fail,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Low,Fail,Medium,Fail,Normal,Normal,Normal,Emergency
Fail,Low,Fail,Medium,Fail,Normal,Normal,Medium,Emergency
Fail,Low,Fail,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Low,Fail,Medium,Fail,Normal,Medium,Normal,Emergency
Fail,Low,Fail,Medium,Fail,Normal,Medium,Medium,Emergency
Fail,Low,Fail,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Low,Fail,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Low,Fail,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Low,Fail,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Low,Fail,Medium,Normal,Medium,Normal,Normal,Emergency
Fail,Low,Fail,Medium,Normal,Medium,Normal,Medium,Emergency
Fail,Low,Fail,Medium,Normal,Medium,Normal,Fail,Emergency
Fail,Low,Fail,Medium,Normal,Fail,Medium,Normal,Emergency
Fail,Low,Fail,Medium,Normal,Fail,Medium,Medium,Emergency
Fail,Low,Fail,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Low,Fail,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Low,Fail,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Low,Fail,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Low,Fail,Fail,Medium,Normal,Normal,Normal,Emergency
Fail,Low,Fail,Fail,Medium,Normal,Normal,Medium,Emergency
Fail,Low,Fail,Fail,Medium,Normal,Normal,Fail,Emergency
Fail,Low,Fail,Fail,Medium,Normal,Medium,Normal,Emergency
Fail,Low,Fail,Fail,Medium,Normal,Medium,Medium,Emergency
Fail,Low,Fail,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Low,Fail,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Low,Fail,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Low,Fail,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Low,Fail,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Low,Fail,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Low,Fail,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Low,Fail,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Low,Fail,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Low,Fail,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Low,Fail,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Low,Fail,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Low,Fail,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Medium,Normal,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Medium,Normal,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Medium,Normal,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Medium,Normal,Normal,Normal,Normal,Medium,Normal,High risk
Fail,Medium,Normal,Normal,Normal,Normal,Medium,Medium,High risk
Fail,Medium,Normal,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Medium,Normal,Normal,Normal,Medium,Fail,Normal,High risk
Fail,Medium,Normal,Normal,Normal,Medium,Fail,Medium,High risk
Fail,Medium,Normal,Normal,Normal,Medium,Fail,Fail,High risk
Fail,Medium,Normal,Normal,Medium,Medium,Normal,Normal,High risk
Fail,Medium,Normal,Normal,Medium,Medium,Normal,Medium,High risk
Fail,Medium,Normal,Normal,Medium,Medium,Normal,Fail,High risk
Fail,Medium,Normal,Normal,Medium,Fail,Medium,Normal,Emergency
Fail,Medium,Normal,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Medium,Normal,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Medium,Normal,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Medium,Normal,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Medium,Normal,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Medium,Normal,Medium,Fail,Normal,Normal,Normal,Emergency
Fail,Medium,Normal,Medium,Fail,Normal,Normal,Medium,Emergency
Fail,Medium,Normal,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Medium,Normal,Medium,Fail,Normal,Medium,Normal,Emergency
Fail,Medium,Normal,Medium,Fail,Normal,Medium,Medium,Emergency
Fail,Medium,Normal,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Medium,Normal,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Medium,Normal,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Medium,Normal,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Medium,Normal,Medium,Normal,Medium,Normal,Normal,High risk
Fail,Medium,Normal,Medium,Normal,Medium,Normal,Medium,High risk
Fail,Medium,Normal,Medium,Normal,Medium,Normal,Fail,High risk
Fail,Medium,Normal,Medium,Normal,Fail,Medium,Normal,High risk
Fail,Medium,Normal,Medium,Normal,Fail,Medium,Medium,High risk
Fail,Medium,Normal,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Medium,Normal,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Medium,Normal,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Medium,Normal,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Medium,Normal,Fail,Medium,Normal,Normal,Normal,Emergency
Fail,Medium,Normal,Fail,Medium,Normal,Normal,Medium,Emergency
Fail,Medium,Normal,Fail,Medium,Normal,Normal,Fail,Emergency
Fail,Medium,Normal,Fail,Medium,Normal,Medium,Normal,Emergency
Fail,Medium,Normal,Fail,Medium,Normal,Medium,Medium,Emergency
Fail,Medium,Normal,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Medium,Normal,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Medium,Normal,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Medium,Normal,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Medium,Normal,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Medium,Normal,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Medium,Normal,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Medium,Normal,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Medium,Normal,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Medium,Normal,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Medium,Normal,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Medium,Normal,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Medium,Normal,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Medium,Medium,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Medium,Medium,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Medium,Medium,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Medium,Medium,Normal,Normal,Normal,Medium,Normal,High risk
Fail,Medium,Medium,Normal,Normal,Normal,Medium,Medium,High risk
Fail,Medium,Medium,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Medium,Medium,Normal,Normal,Medium,Fail,Normal,High risk
Fail,Medium,Medium,Normal,Normal,Medium,Fail,Medium,High risk
Fail,Medium,Medium,Normal,Normal,Medium,Fail,Fail,High risk
Fail,Medium,Medium,Normal,Medium,Medium,Normal,Normal,High risk
Fail,Medium,Medium,Normal,Medium,Medium,Normal,Medium,High risk
Fail,Medium,Medium,Normal,Medium,Medium,Normal,Fail,High risk
Fail,Medium,Medium,Normal,Medium,Fail,Medium,Normal,High risk
Fail,Medium,Medium,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Medium,Medium,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Medium,Medium,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Medium,Medium,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Medium,Medium,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Medium,Medium,Medium,Fail,Normal,Normal,Normal,Emergency
Fail,Medium,Medium,Medium,Fail,Normal,Normal,Medium,Emergency
Fail,Medium,Medium,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Medium,Medium,Medium,Fail,Normal,Medium,Normal,Emergency
Fail,Medium,Medium,Medium,Fail,Normal,Medium,Medium,Emergency
Fail,Medium,Medium,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Medium,Medium,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Medium,Medium,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Medium,Medium,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Medium,Medium,Medium,Normal,Medium,Normal,Normal,Emergency
Fail,Medium,Medium,Medium,Normal,Medium,Normal,Medium,Emergency
Fail,Medium,Medium,Medium,Normal,Medium,Normal,Fail,Emergency
Fail,Medium,Medium,Medium,Normal,Fail,Medium,Normal,Emergency
Fail,Medium,Medium,Medium,Normal,Fail,Medium,Medium,Emergency
Fail,Medium,Medium,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Medium,Medium,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Medium,Medium,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Medium,Medium,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Medium,Medium,Fail,Medium,Normal,Normal,Normal,High risk
Fail,Medium,Medium,Fail,Medium,Normal,Normal,Medium,High risk
Fail,Medium,Medium,Fail,Medium,Normal,Normal,Fail,High risk
Fail,Medium,Medium,Fail,Medium,Normal,Medium,Normal,High risk
Fail,Medium,Medium,Fail,Medium,Normal,Medium,Medium,High risk
Fail,Medium,Medium,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Medium,Medium,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Medium,Medium,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Medium,Medium,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Medium,Medium,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Medium,Medium,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Medium,Medium,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Medium,Medium,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Medium,Medium,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Medium,Medium,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Medium,Medium,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Medium,Medium,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Medium,Medium,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Medium,Fail,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Medium,Fail,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Medium,Fail,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Medium,Fail,Normal,Normal,Normal,Medium,Normal,High risk
Fail,Medium,Fail,Normal,Normal,Normal,Medium,Medium,High risk
Fail,Medium,Fail,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Medium,Fail,Normal,Normal,Medium,Fail,Normal,High risk
Fail,Medium,Fail,Normal,Normal,Medium,Fail,Medium,High risk
Fail,Medium,Fail,Normal,Normal,Medium,Fail,Fail,Emergency
Fail,Medium,Fail,Normal,Medium,Medium,Normal,Normal,Emergency
Fail,Medium,Fail,Normal,Medium,Medium,Normal,Medium,Emergency
Fail,Medium,Fail,Normal,Medium,Medium,Normal,Fail,Emergency
Fail,Medium,Fail,Normal,Medium,Fail,Medium,Normal,Emergency
Fail,Medium,Fail,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Medium,Fail,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Medium,Fail,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Medium,Fail,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Medium,Fail,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Medium,Fail,Medium,Fail,Normal,Normal,Normal,High risk
Fail,Medium,Fail,Medium,Fail,Normal,Normal,Medium,Emergency
Fail,Medium,Fail,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Medium,Fail,Medium,Fail,Normal,Medium,Normal,Emergency
Fail,Medium,Fail,Medium,Fail,Normal,Medium,Medium,Emergency
Fail,Medium,Fail,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Medium,Fail,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Medium,Fail,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Medium,Fail,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Medium,Fail,Medium,Normal,Medium,Normal,Normal,Emergency
Fail,Medium,Fail,Medium,Normal,Medium,Normal,Medium,Emergency
Fail,Medium,Fail,Medium,Normal,Medium,Normal,Fail,Emergency
Fail,Medium,Fail,Medium,Normal,Fail,Medium,Normal,Emergency
Fail,Medium,Fail,Medium,Normal,Fail,Medium,Medium,Emergency
Fail,Medium,Fail,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Medium,Fail,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Medium,Fail,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Medium,Fail,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Medium,Fail,Fail,Medium,Normal,Normal,Normal,High risk
Fail,Medium,Fail,Fail,Medium,Normal,Normal,Medium,High risk
Fail,Medium,Fail,Fail,Medium,Normal,Normal,Fail,High risk
Fail,Medium,Fail,Fail,Medium,Normal,Medium,Normal,High risk
Fail,Medium,Fail,Fail,Medium,Normal,Medium,Medium,High risk
Fail,Medium,Fail,Fail,Medium,Normal,Medium,Fail,High risk
Fail,Medium,Fail,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Medium,Fail,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Medium,Fail,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Medium,Fail,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Medium,Fail,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Medium,Fail,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Medium,Fail,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Medium,Fail,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Medium,Fail,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Medium,Fail,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Medium,Fail,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Medium,Fail,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Fail,Normal,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Fail,Normal,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Fail,Normal,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Fail,Normal,Normal,Normal,Normal,Medium,Normal,High risk
Fail,Fail,Normal,Normal,Normal,Normal,Medium,Medium,High risk
Fail,Fail,Normal,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Fail,Normal,Normal,Normal,Medium,Fail,Normal,High risk
Fail,Fail,Normal,Normal,Normal,Medium,Fail,Medium,High risk
Fail,Fail,Normal,Normal,Normal,Medium,Fail,Fail,High risk
Fail,Fail,Normal,Normal,Medium,Medium,Normal,Normal,High risk
Fail,Fail,Normal,Normal,Medium,Medium,Normal,Medium,High risk
Fail,Fail,Normal,Normal,Medium,Medium,Normal,Fail,High risk
Fail,Fail,Normal,Normal,Medium,Fail,Medium,Normal,Emergency
Fail,Fail,Normal,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Fail,Normal,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Fail,Normal,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Fail,Normal,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Fail,Normal,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Fail,Normal,Medium,Fail,Normal,Normal,Normal,High risk
Fail,Fail,Normal,Medium,Fail,Normal,Normal,Medium,High risk
Fail,Fail,Normal,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Fail,Normal,Medium,Fail,Normal,Medium,Normal,High risk
Fail,Fail,Normal,Medium,Fail,Normal,Medium,Medium,High risk
Fail,Fail,Normal,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Fail,Normal,Medium,Fail,Medium,Fail,Normal,High risk
Fail,Fail,Normal,Medium,Fail,Medium,Fail,Medium,High risk
Fail,Fail,Normal,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Fail,Normal,Medium,Normal,Medium,Normal,Normal,High risk
Fail,Fail,Normal,Medium,Normal,Medium,Normal,Medium,High risk
Fail,Fail,Normal,Medium,Normal,Medium,Normal,Fail,High risk
Fail,Fail,Normal,Medium,Normal,Fail,Medium,Normal,High risk
Fail,Fail,Normal,Medium,Normal,Fail,Medium,Medium,High risk
Fail,Fail,Normal,Medium,Normal,Fail,Medium,Fail,Emergency
